io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;89;44.09585518440984

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;83;41.247895569215274

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;61;40.08918628686366

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;62;40.08918628686366

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;72;38.88888888888889

io.confluent.connect.jdbc.dialect.BaseDialectTest;351;33.33333333333333

io.confluent.connect.jdbc.dialect.BaseDialectTest;373;33.33333333333333

io.confluent.connect.jdbc.dialect.BaseDialectTest;379;33.33333333333333

io.confluent.connect.jdbc.dialect.BaseDialectTest;391;33.33333333333333

io.confluent.connect.jdbc.dialect.BaseDialectTest;399;33.33333333333333

io.confluent.connect.jdbc.dialect.BaseDialectTest;405;33.33333333333333

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;519;32.732683535398856

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;520;32.732683535398856

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;521;32.732683535398856

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;522;32.732683535398856

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;523;32.732683535398856

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;524;32.732683535398856

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;528;32.732683535398856

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;531;32.732683535398856

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;539;32.732683535398856

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;107;30.15113445777636

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;108;30.15113445777636

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;109;30.15113445777636

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;110;30.15113445777636

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;111;30.15113445777636

io.confluent.connect.jdbc.util.JdbcDriverInfo;44;27.975144247209414

io.confluent.connect.jdbc.util.JdbcDriverInfo;45;27.975144247209414

io.confluent.connect.jdbc.util.JdbcDriverInfo;46;27.975144247209414

io.confluent.connect.jdbc.util.JdbcDriverInfo;47;27.975144247209414

io.confluent.connect.jdbc.util.JdbcDriverInfo;48;27.975144247209414

io.confluent.connect.jdbc.util.JdbcDriverInfo;49;27.975144247209414

io.confluent.connect.jdbc.util.JdbcDriverInfo;50;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;247;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;251;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;253;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;262;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;263;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;264;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;266;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;267;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;334;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;335;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;336;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;337;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;338;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;339;27.975144247209414

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;340;27.975144247209414

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;588;25.724787771376327

io.confluent.connect.jdbc.util.ExpressionBuilder;435;25.53769592276246

io.confluent.connect.jdbc.util.ExpressionBuilder;560;24.576957615571214

io.confluent.connect.jdbc.util.ExpressionBuilder;564;24.576957615571214

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;599;24.576957615571214

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;600;24.576957615571214

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;601;24.576957615571214

io.confluent.connect.jdbc.util.ExpressionBuilder;559;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;570;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;573;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;574;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;576;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;577;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;578;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;579;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;583;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;593;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;594;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder$BasicListBuilder;595;24.413653763134782

io.confluent.connect.jdbc.util.ExpressionBuilder;606;24.413653763134782

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;73;23.570226039551585

io.confluent.connect.jdbc.dialect.SqliteDatabaseDialect;78;23.570226039551585

io.confluent.connect.jdbc.sink.metadata.SinkRecordField;59;23.45088235604828

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;1851;23.45088235604828

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;1852;23.45088235604828

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;1853;23.45088235604828

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;1862;23.45088235604828

io.confluent.connect.jdbc.dialect.GenericDatabaseDialect;1867;23.45088235604828

